252377,97081,6
260312,10.06,6
279471,111686,6
266154,116355,6
266936,89675,6
258081,94574,6
273169,9117,6
255321,10566,6
272916,119713,6
267051,119782,6
267626,96253,6
279264,107109,6
270386,10037,6
274986,104234,6
261577,95632,6
269213,119966,6
272433,91561,6
266959,102394,6
270708,108144,6
260197,109317,6
272663,114952,6
276136,97426,6
270478,102854,6
26873,103613,6
269282,113917,6
276297,100209,6
270869,93033,6
25746,114331,6
257598,105614,6
277447,109708,6
26988,9991,6
267189,102624,6
267718,10267,6
27402,109087,6
261485,106166,6
269811,102969,6
265694,92274,6
276757,95816,6
281817,108673,6
260726,10911,6
265855,101451,6
271375,109432,6
27.31,93401,6
273123,102532,6
269098,82798,6
270179,96023,6
281518,105453,6
270179,106166,6
278942,104786,6
27563,102739,6
270432,9.6,6
269443,10865,6
26321,105407,6
264084,126866,6
279287,109938,6
256701,109225,6
267051,103406,6
274296,97426,6
28,108903,6
273698,102279,6
269052,90319,6
272433,125624,6
261577,105292,6
270823,100876,6
268707,103475,6
263877,96989,6
263831,103038,6
270478,104809,6
267741,88272,6
266131,115734,6
267557,88387,6
257368,97403,6
260956,103751,6
258058,10635,6
264245,102923,6
258357,10451,6
199339,279149,7
211115,272065,7
213047,257023,7
204514,272134,7
216175,273767,7
232206,268247,7
210655,277194,7
214841,281242,7
215117,279517,7
230182,275423,7
215922,26873,7
22802,273836,7
20847,282852,7
202053,276596,7
196993,278827,7
221603,28483,7
217325,278804,7
226525,281564,7
210908,26436,7
202076,28023,7
20686,277884,7
217808,278735,7
216037,282461,7
215485,269213,7
217831,267511,7
217003,272571,7
22273,277723,7
225835,264222,7
217785,26712,7
200788,266177,7
224202,29104,7
205687,274618,7
205273,28253,7
208838,27448,7
209275,260404,7
207849,26459,7
199017,262589,7
217325,265901,7
208999,278873,7
210195,26505,7
215485,27747,7
221672,269926,7
218268,267649,7
230573,285336,7
206607,267902,7
212794,276389,7
211805,268638,7
207987,271421,7
217624,265832,7
20962,272042,7
212909,278873,7
217302,260588,7
216175,275538,7
203617,278666,7
219717,274342,7
207734,293754,7
206791,269512,7
216405,285359,7
20732,267557,7
226019,294513,7
223075,262497,7
206354,297871,7
20502,270478,7
204077,27678,7
212081,270915,7
218636,277746,7
211368,282576,7
218774,27241,7
215301,27517,7
195222,275147,7
206814,268477,7
203364,270018,7
20824,27954,7
208723,283082,7
211506,281633,7
21468,273652,7
212311,270984,7
209988,271329,7
223029,27.54,7
231056,27724,7
21054,285819,7
210241,270294,7
21974,272042,7
21215,27241,7
221189,274618,7
214588,274227,7
220637,278965,7
218222,271835,7
21215,274181,7
211667,265165,7
211575,267005,7
214772,274848,7
218107,27333,7
207044,274411,7
211506,275722,7
202007,270363,7
228066,278321,7
207849,275446,7
214519,26.85,7
205296,276228,7
135238,181077,8
137262,183699,8
139792,188575,8
135468,188805,8
14016,188667,8
141379,189909,8
138596,180525,8
126291,20134,8
138596,182733,8
142391,195521,8
156007,189518,8
140482,17926,8
13.05,182342,8
131995,169186,8
13717,187103,8
147221,191864,8
149153,181008,8
129948,207136,8
13027,183561,8
139447,17.88,8
133628,192853,8
144622,195912,8
15051,19007,8
149521,20.41,8
133375,194164,8
138849,188621,8
139562,195935,8
129925,202927,8
151637,193704,8
147842,182319,8
143587,18225,8
143426,197062,8
13349,182342,8
140781,179214,8
141632,187816,8
15603,169301,8
143081,179881,8
131052,194624,8
150648,186689,8
128499,190645,8
140344,190507,8
160745,181054,8
137262,198465,8
126498,185792,8
134686,18892,8
144484,177811,8
124152,192209,8
142713,180893,8
13786,185217,8
126268,197108,8
14062,187701,8
132386,195958,8
13464,193543,8
141425,194003,8
140689,194233,8
123209,180111,8
128338,182204,8
148716,179076,8
141448,179214,8
155179,185286,8
158629,180272,8
130454,190346,8
145887,179467,8
14223,180019,8
153546,191772,8
146002,18.57,8
14637,196464,8
128384,18984,8
13901,181997,8
152212,190461,8
139792,174729,8
153408,193888,8
133513,185585,8
129097,192071,8
131972,194509,8
133927,172521,8
126245,193405,8
138297,189058,8
134272,179743,8
137515,190875,8
139378,186275,8
125164,178248,8
128545,191473,8
13924,193888,8
146485,187724,8
13464,184964,8
135192,175327,8
131466,191312,8
133398,194417,8
136963,187977,8
15373,194371,8
145105,168519,8
138895,204261,8
152695,188069,8
136273,184987,8
138458,193543,8
13188,186183,8
134939,183193,8
128729,187103,8
142897,168427,8
182158,264751,9
179191,254401,9
190139,264222,9
17627,266982,9
183354,261554,9
179076,24964,9
174798,263969,9
177305,253803,9
187793,250997,9
180479,261669,9
176546,256287,9
180939,260542,9
190277,259691,9
160193,257368,9
166817,261117,9
181169,245063,9
202007,257138,9
176868,255206,9
162171,254562,9
180709,249502,9
185332,270064,9
181123,265257,9
182273,264452,9
188759,253987,9
185654,256862,9
175948,274825,9
180387,255459,9
173694,251043,9
181054,259783,9
180732,25447,9
179697,268017,9
170773,263302,9
164287,252883,9
185194,247731,9
178018,267097,9
173303,261738,9
178685,267718,9
180042,258012,9
183952,246719,9
180364,257552,9
167116,262106,9
18225,245891,9
174844,255735,9
180801,260887,9
180824,276665,9
185378,255252,9
183607,263762,9
176201,245845,9
180502,250261,9
178179,254447,9
175235,255919,9
188184,250537,9
182894,267166,9
173464,252607,9
183791,25447,9
177512,267902,9
165023,252423,9
196924,245293,9
169853,253918,9
172567,25.24,9
180433,258334,9
180847,258288,9
173441,259898,9
182411,250583,9
186574,264521,9
184366,269558,9
186275,253826,9
183837,246167,9
177742,264429,9
180318,251572,9
181675,257506,9
182365,26413,9
176822,246949,9
165897,261462,9
170336,253665,9
172061,245753,9
186091,254884,9
18041,257575,9
178708,252676,9
183515,266476,9
188621,252055,9
16661,25447,9
188184,268086,9
190139,254539,9
178432,259622,9
184067,264038,9
170842,25424,9
183055,250169,9
174062,259024,9
17144,261393,9
186896,255206,9
17512,260036,9
182963,253826,9
180134,266706,9
177558,260266,9
178294,25746,9
174752,246972,9
181445,260887,9
191335,26298,9
181491,257253,9
119759,205894,10
12061,214979,10
127027,19559,10
126613,210356,10
115343,195636,10
122059,215899,10
124152,219395,10
13188,223167,10
107753,217808,10
119805,211069,10
112169,222454,10
110628,21422,10
125187,211506,10
111134,214335,10
113066,20847,10
124267,211414,10
124382,220959,10
137975,213392,10
111134,220821,10
11831,217072,10
127326,221971,10
115481,219809,10
10681,223397,10
133099,210333,10
126475,216497,10
122404,212472,10
116309,224708,10
112537,206446,10
124428,218636,10
111341,210655,10
111088,215784,10
134801,21077,10
13073,215301,10
115987,208263,10
120679,208286,10
132639,216405,10
115021,21606,10
126935,20732,10
11164,21974,10
120081,217302,10
119759,208769,10
135422,205457,10
111594,21445,10
116631,224685,10
110214,216589,10
121323,209252,10
12291,211368,10
110927,219234,10
108213,206561,10
12774,217049,10
121714,207826,10
130983,208539,10
128223,210218,10
111111,208286,10
124221,208056,10
121806,222063,10
115343,214036,10
12222,215393,10
116539,221971,10
12.36,205779,10
133375,218245,10
123071,209252,10
13487,22089,10
119966,214105,10
116999,210356,10
128844,220706,10
126866,220131,10
113664,209275,10
117666,214519,10
129925,213714,10
128177,221994,10
126337,218176,10
116838,209045,10
112031,206722,10
128315,220223,10
120426,21215,10
100784,219855,10
113572,235587,10
113066,21399,10
129235,21675,10
126222,216175,10
134571,211851,10
132685,221925,10
127717,210057,10
134111,218889,10
132087,222408,10
127142,211782,10
116033,194785,10
106971,215508,10
116769,214151,10
114653,209689,10
128292,22986,10
12452,204767,10
114906,217026,10
111939,212656,10
117413,221488,10
120472,206377,10
118862,208746,10
126291,220752,10
119943,219625,10
231976,95678,11
222224,82131,11
239842,86984,11
23354,77577,11
240279,9853,11
229768,82591,11
244626,90089,11
237933,82821,11
230343,86892,11
232758,8703,11
22641,84362,11
232045,79647,11
236898,72655,11
229722,101681,11
241268,78175,11
238209,81464,11
226893,92136,11
235702,80889,11
224248,76542,11
227721,8151,11
239244,9163,11
225743,85374,11
223259,78635,11
224639,66353,11
231953,86018,11
239129,85489,11
230297,85075,11
235127,81073,11
237496,88893,11
230182,87858,11
233908,92251,11
225007,82476,11
226203,89169,11
218958,89905,11
224133,84132,11
221465,84339,11
242119,86156,11
241498,87904,11
237818,85259,11
248122,92941,11
229147,78152,11
24435,85811,11
248076,82223,11
219602,83764,11
23745,90848,11
232091,88939,11
242234,75461,11
218866,89652,11
225835,85029,11
217785,71482,11
238439,78911,11
234529,91998,11
235656,87375,11
220131,83603,11
223213,90112,11
239037,79808,11
235426,88778,11
243798,81648,11
246696,82039,11
233057,80613,11
24389,88042,11
233218,89468,11
233632,100255,11
241935,86018,11
235472,89767,11
215761,78773,11
230389,71942,11
228572,91607,11
225398,81211,11
222523,7599,11
232114,7967,11
232482,9738,11
23722,79049,11
21997,100048,11
219188,97058,11
231332,81395,11
240831,84914,11
232114,84109,11
228572,79302,11
226042,88387,11
225421,96506,11
213829,88571,11
248421,93861,11
241406,85305,11
225904,84201,11
247478,7783,11
223282,7.99,11
248375,67871,11
241866,91814,11
237772,96345,11
233586,99243,11
223236,81556,11
232206,68515,11
235725,92803,11
228089,79923,11
216083,72655,11
232781,90227,11
240509,9324,11
232597,83741,11
234851,83074,11
276389,144967,12
259116,141609,12
265073,149268,12
24826,152971,12
25562,151476,12
264084,146163,12
246052,149958,12
252906,149567,12
267074,138573,12
256931,154443,12
248329,160377,12
257943,13947,12
251871,145128,12
262014,134732,12
244649,145496,12
264061,145312,12
266292,163804,12
254194,144622,12
254746,13809,12
26965,150717,12
258886,152695,12
257322,156881,12
260887,158997,12
248697,146393,12
268638,139171,12
249824,149774,12
248858,143196,12
257092,150119,12
263693,145795,12
265533,150418,12
260381,143242,12
277194,137998,12
261807,148026,12
269029,146439,12
263946,167967,12
265648,15603,12
261853,161872,12
264245,149176,12
273376,146301,12
261255,138918,12
260749,145151,12
276228,152741,12
270018,148417,12
261807,152396,12
256103,139378,12
267074,151568,12
270317,144323,12
258886,141954,12
275561,132133,12
271007,145243,12
269259,155639,12
252998,135905,12
260473,132018,12
259323,148486,12
242947,134318,12
257989,146715,12
248214,132777,12
26.39,138021,12
261462,150786,12
27149,143058,12
269213,145473,12
251204,142299,12
263095,145404,12
26068,144392,12
253918,139976,12
265441,144852,12
258311,155202,12
269604,148486,12
253872,156628,12
263095,158422,12
271812,163298,12
252814,142299,12
254102,14637,12
260634,147336,12
251089,169025,12
266614,157088,12
266384,134042,12
264383,150418,12
267534,149383,12
257805,15212,12
261853,144668,12
263118,145427,12
261071,134548,12
249571,150303,12
255597,139125,12
267925,142345,12
266453,153546,12
245362,169117,12
266522,142115,12
258794,150211,12
257897,151453,12
267534,156398,12
262957,155087,12
269535,155133,12
249249,137607,12
258242,146485,12
264084,152212,12
25608,157548,12
253596,142069,12
253412,139631,12
162631,100255,13
157525,9738,13
164425,109915,13
161205,89905,13
163252,85903,13
162079,93884,13
144116,9485,13
162838,8841,13
169738,9439,13
166932,105361,13
146439,111433,13
171141,97311,13
154558,8.45,13
142368,89537,13
152649,82131,13
166564,99243,13
164287,89169,13
160607,91584,13
145634,72057,13
14016,101267,13
162723,91032,13
15442,80222,13
166794,82844,13
150372,9554,13
157594,84017,13
156122,118816,13
150556,94896,13
155892,102141,13
159595,93562,13
157594,96828,13
138918,92987,13
169669,8519,13
145289,87306,13
146761,7898,13
155409,9347,13
146945,86938,13
163528,98783,13
160032,86087,13
139079,90181,13
139125,106741,13
168496,95954,13
148532,89238,13
163551,99703,13
155938,85144,13
164172,9.14,13
163896,8588,13
149268,103843,13
171348,102601,13
168312,85719,13
151729,94965,13
156421,88663,13
156099,88709,13
14.66,96989,13
164954,93907,13
157824,85811,13
138136,95655,13
153638,89238,13
159664,9991,13
153293,86685,13
149314,79095,13
14384,99542,13
145887,102279,13
155984,98553,13
161297,89146,13
156881,79187,13
159595,100186,13
15971,9623,13
154811,95816,13
156789,8818,13
15764,89169,13
15189,91975,13
150004,91791,13
164126,97656,13
157479,93424,13
151844,97311,13
152143,100071,13
162148,83258,13
156306,92182,13
165621,95034,13
149314,99887,13
160952,96184,13
160722,90227,13
159871,98139,13
161826,88962,13
144208,9462,13
159756,101865,13
151246,97978,13
164931,93056,13
171187,104602,13
154696,8841,13
155915,93033,13
16224,89514,13
160216,96667,13
155041,101865,13
149452,87697,13
144185,93102,13
147658,87237,13
163459,85696,13
146324,85857,13
155386,98139,13
166863,138642,14
178731,15143,14
157617,143472,14
166334,134295,14
16.27,148532,14
169692,147612,14
159503,137331,14
169048,138964,14
164793,149981,14
176224,129212,14
162516,132731,14
167277,138688,14
17213,140137,14
154466,149981,14
160745,140022,14
157571,15258,14
158629,147635,14
167944,14453,14
165943,15511,14
171969,149521,14
173349,151798,14
155156,148808,14
163114,149521,14
159641,150694,14
158008,142437,14
166196,137768,14
16431,155317,14
162171,149958,14
154397,147842,14
160768,170313,14
166679,145841,14
173924,146232,14
157985,137998,14
161734,152212,14
159733,157617,14
164149,148532,14
164103,143909,14
16983,157272,14
164425,12935,14
15603,161619,14
157732,153293,14
154765,140505,14
166196,150165,14
153086,14.89,14
160952,143633,14
164885,14683,14
161527,141218,14
162171,150303,14
164701,140137,14
177995,141218,14
156421,141678,14
172176,14821,14
16224,145174,14
165276,151844,14
16086,148785,14
17466,151936,14
149406,145013,14
158721,128867,14
16799,156168,14
161067,144208,14
162953,152189,14
152971,146715,14
170727,143242,14
152948,147658,14
166058,149912,14
145588,144001,14
162378,138435,14
166886,147198,14
161182,152534,14
155823,138297,14
152051,14039,14
160515,143081,14
166265,150855,14
162309,147497,14
161711,144208,14
173441,152258,14
155938,150487,14
179007,143127,14
154949,153385,14
163206,161596,14
172797,149268,14
164931,142437,14
16661,163896,14
160101,147612,14
162746,161412,14
173027,136388,14
167875,154029,14
153431,154167,14
163597,171233,14
16224,154374,14
165713,152764,14
150924,159894,14
167806,146163,14
152925,164195,14
167875,160653,14
174568,142759,14
156536,134456,14
170083,141011,14
163804,150372,14
159388,151913,14
205227,194578,15
197683,199868,15
214864,197039,15
196832,183515,15
216014,204905,15
20203,199592,15
206975,198258,15
196763,198626,15
211506,201294,15
196694,199776,15
213921,190691,15
197821,202237,15
204813,190162,15
201202,190737,15
207849,204767,15
213369,197177,15
193313,196372,15
197476,191013,15
209597,184619,15
206377,193934,15
208608,184711,15
203456,190553,15
186298,198051,15
205572,193589,15
208654,204491,15
202536,191036,15
212541,220591,15
209758,190944,15
209919,205618,15
207251,195429,15
193727,195659,15
197775,188828,15
196211,191266,15
19536,200581,15
205089,192945,15
213346,203134,15
192715,184504,15
198971,193244,15
211161,195544,15
202789,186068,15
202973,19053,15
207343,19.95,15
212449,200374,15
215646,204031,15
203502,196694,15
203847,191197,15
189288,192853,15
207021,197545,15
204836,193175,15
194256,19306,15
198258,200972,15
195682,19881,15
197798,201915,15
201777,191933,15
202628,196855,15
188276,194279,15
211805,192531,15
196832,190139,15
201777,200213,15
211322,208033,15
20042,201915,15
197867,205963,15
209873,195958,15
199523,188046,15
189219,182756,15
197936,193244,15
208608,191979,15
202375,200328,15
206423,20226,15
207826,204997,15
202375,193405,15
20364,182457,15
193865,204192,15
21123,191059,15
193957,212173,15
201478,183768,15
212679,191979,15
197016,179766,15
206262,189932,15
206837,203916,15
211322,198557,15
199178,194279,15
203502,200949,15
192899,200949,15
197246,198971,15
205135,193405,15
20939,203341,15
197798,203134,15
195567,190599,15
206998,207688,15
213852,195659,15
210402,191887,15
212633,196096,15
200811,192301,15
20.18,213277,15
203525,211966,15
206837,198695,15
20939,20893,15
199385,181284,15
198833,188529,15
84086,157893,16
95218,148164,16
88341,150855,16
95586,167967,16
80567,147428,16
93378,155018,16
77416,153707,16
87375,151407,16
78704,16086,16
75139,138044,16
95471,150165,16
81671,153362,16
74679,150625,16
73966,158928,16
88134,142644,16
87766,147336,16
86639,158514,16
75116,151522,16
94781,145979,16
85236,143472,16
8795,151867,16
76956,162148,16
78888,151039,16
78267,15.81,16
91515,155616,16
93884,152672,16
88686,14982,16
92274,148233,16
93125,153592,16
94045,162194,16
7944,130891,16
89261,146508,16
85949,152028,16
78267,15.35,16
77094,14637,16
87674,152534,16
91745,147888,16
9209,148049,16
73966,161987,16
96506,155685,16
83787,146278,16
98829,145289,16
83672,148762,16
79624,16.04,16
91584,153247,16
79302,146876,16
85535,165575,16
86639,151913,16
96874,154236,16
86133,140459,16
78428,144507,16
81809,157571,16
87904,144208,16
92757,149061,16
87237,15189,16
96115,156651,16
88916,146968,16
84983,16224,16
92136,137607,16
87168,142437,16
89008,16017,16
72448,150096,16
89514,146347,16
82614,152465,16
87191,157939,16
95333,154627,16
95563,156927,16
88157,161021,16
85627,153339,16
82959,156973,16
8818,154029,16
105108,149912,16
8519,149751,16
8933,139286,16
89445,14683,16
9301,162976,16
95724,158836,16
75645,159089,16
97564,149153,16
81257,153546,16
86455,165483,16
88732,152258,16
7783,14775,16
86409,159135,16
101221,151177,16
72126,15488,16
78152,15649,16
98185,146715,16
90388,156697,16
93125,151016,16
77462,152833,16
73713,154029,16
95563,149061,16
84316,152994,16
83603,167024,16
88088,161159,16
92941,15143,16
7645,149452,16
8059,14476,16
87766,153868,16
109892,130615,17
120771,137607,17
121921,146209,17
120081,161136,17
11.21,142874,17
131903,134502,17
104579,135376,17
114055,155892,17
123117,137078,17
122542,150901,17
11785,147888,17
113181,146347,17
125486,139585,17
113043,144553,17
116562,149843,17
113664,137814,17
116447,155271,17
109478,159388,17
129649,151913,17
110904,146163,17
11762,134732,17
119575,145289,17
109225,150993,17
128177,147014,17
112284,146531,17
10589,141379,17
10842,140896,17
117459,15166,17
114446,130132,17
104924,145266,17
117459,14154,17
111778,143702,17
123807,135951,17
130132,141954,17
108374,142989,17
124175,133053,17
131765,146922,17
109455,148854,17
119989,136756,17
121553,144047,17
131397,145427,17
113641,151913,17
115182,152626,17
115274,151131,17
116884,150119,17
126107,14959,17
111686,155133,17
12774,144231,17
116056,14.66,17
118287,155363,17
115688,15649,17
120909,151476,17
106741,142184,17
119966,137446,17
113526,146301,17
111111,141724,17
12912,13878,17
104395,145565,17
125693,14338,17
112767,132064,17
129074,157755,17
107776,138711,17
111778,141839,17
118264,143656,17
12498,145036,17
114009,136963,17
114515,143495,17
111157,132869,17
106695,142506,17
115527,138734,17
124819,136871,17
116171,15718,17
117436,138964,17
114745,131673,17
115297,140528,17
120725,133904,17
107086,154696,17
116907,144438,17
129718,153362,17
120955,128568,17
10129,144852,17
107408,145588,17
121714,154052,17
11762,139447,17
110973,131328,17
12222,146623,17
117344,141402,17
124037,144093,17
121415,154742,17
113595,143817,17
126751,14798,17
119644,142322,17
134203,135146,17
119414,146255,17
114055,146439,17
102233,134893,17
118356,154719,17
112836,138159,17
105476,140666,17
11946,150188,17
269995,173234,18
271398,164471,18
278781,167806,18
283933,16822,18
28621,164632,18
281495,18156,18
268132,177052,18
266246,180847,18
277976,182917,18
267005,169232,18
268891,170428,18
282415,183032,18
259944,166863,18
279862,173602,18
281449,165598,18
265441,173441,18
282622,188943,18
273146,180824,18
277378,169278,18
270662,166311,18
268776,186896,18
279632,160469,18
270961,173671,18
276504,171762,18
268201,18823,18
271214,182595,18
258518,186183,18
277332,169968,18
270846,17075,18
277884,183492,18
282898,179536,18
270478,178271,18
282139,18133,18
275032,183975,18
26252,184389,18
271352,183906,18
269972,171831,18
269926,171923,18
283542,166564,18
276688,160009,18
27885,164747,18
277056,187379,18
259139,17949,18
266062,182963,18
280069,179053,18
278942,169209,18
